,_id,Month,GEOCODE,TAMBON_T,TAMBON_E,AMPHOE_CODE,AMPHOE_T,AMPHOE_E,PROV_CODE,PROV_T,PROV_E,COUNT 17 YEAR,CRITERIA,RISK,Province
3498,3499,6,110601,ต.บางเสาธง,Bang Sao Thong,1106,อ.บางเสาธง,Bang Sao Thong District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
3499,3500,6,110602,ต.ศีรษะจรเข้น้อย,Sisa Chorakhe Noi,1106,อ.บางเสาธง,Bang Sao Thong District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
3500,3501,6,110603,ต.ศีรษะจรเข้ใหญ่,Sisa Chorakhe Yai,1106,อ.บางเสาธง,Bang Sao Thong District,11,จ.สมุทรปราการ,Samut Prakarn,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,สมุทรปราการ
3501,3502,6,120301,ต.บางม่วง,Bang Muang,1203,อ.บางใหญ่,Bang Yai District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3502,3503,6,120305,ต.บางใหญ่,Bang Yai,1203,อ.บางใหญ่,Bang Yai District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3503,3504,6,120306,ต.บ้านใหม่,Ban Mai,1203,อ.บางใหญ่,Bang Yai District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3504,3505,6,120402,ต.บางบัวทอง,Bang Bua Thong,1204,อ.บางบัวทอง,Bang Bua Thong District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3505,3506,6,120403,ต.บางรักใหญ่,Bang Rak Yai,1204,อ.บางบัวทอง,Bang Bua Thong District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3506,3507,6,120404,ต.บางคูรัด,Bang Khu Rat,1204,อ.บางบัวทอง,Bang Bua Thong District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3507,3508,6,120405,ต.ละหาร,Lahan,1204,อ.บางบัวทอง,Bang Bua Thong District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3508,3509,6,120406,ต.ลำโพ,Lam Pho,1204,อ.บางบัวทอง,Bang Bua Thong District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3509,3510,6,120407,ต.พิมลราช,Phimonrat,1204,อ.บางบัวทอง,Bang Bua Thong District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3510,3511,6,120408,ต.บางรักพัฒนา,Bang Rak Phatthana,1204,อ.บางบัวทอง,Bang Bua Thong District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3511,3512,6,120501,ต.ไทรน้อย,Sai Noi,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3512,3513,6,120502,ต.ราษฎร์นิยม,Rat Niyom,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3513,3514,6,120503,ต.หนองเพรางาย,Nong Phrao Ngai,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3514,3515,6,120504,ต.ไทรใหญ่,Sai Yai,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3515,3516,6,120505,ต.ขุนศรี,Khun Si,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3516,3517,6,120506,ต.คลองขวาง,Khlong Khwang,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3517,3518,6,120507,ต.ทวีวัฒนา,Thawi Watthana,1205,อ.ไทรน้อย,Sai Noi District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3518,3519,6,120603,ต.บ้านใหม่,Ban Mai,1206,อ.ปากเกร็ด,Pak Kret District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3519,3520,6,120606,ต.คลองพระอุดม,Khlong Phra Udom,1206,อ.ปากเกร็ด,Pak Kret District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3520,3521,6,120607,ต.ท่าอิฐ,Tha It,1206,อ.ปากเกร็ด,Pak Kret District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3521,3522,6,120610,ต.คลองข่อย,Khlong Khoi,1206,อ.ปากเกร็ด,Pak Kret District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3522,3523,6,120611,ต.บางพลับ,Bang Phlap,1206,อ.ปากเกร็ด,Pak Kret District,12,จ.นนทบุรี,Nonthaburi,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,นนทบุรี
3523,3524,6,130102,ต.บ้านใหม่,Ban Mai,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3524,3525,6,130103,ต.บ้านกลาง,Ban Klang,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3525,3526,6,130104,ต.บ้านฉาง,Ban Chang,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3526,3527,6,130107,ต.บางคูวัด,Bang Khu Wat,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3527,3528,6,130108,ต.บางหลวง,Bang Luang,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3528,3529,6,130109,ต.บางเดื่อ,Bang Duea,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3529,3530,6,130110,ต.บางพูด,Bang Phut,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3530,3531,6,130112,ต.บางกะดี,Bang Kadi,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3531,3532,6,130113,ต.สวนพริกไทย,Suan Phrik Thai,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3532,3533,6,130114,ต.หลักหก,Lak Hok,1301,อ.เมืองปทุมธานี,Mueang Pathum Thani District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3533,3534,6,130201,ต.คลองหนึ่ง,Khlong Nueng,1302,อ.คลองหลวง,Khlong Luang District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3534,3535,6,130202,ต.คลองสอง,Khlong Song,1302,อ.คลองหลวง,Khlong Luang District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3535,3536,6,130203,ต.คลองสาม,Khlong Sam,1302,อ.คลองหลวง,Khlong Luang District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3536,3537,6,130204,ต.คลองสี่,Khlong Si,1302,อ.คลองหลวง,Khlong Luang District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3537,3538,6,130205,ต.คลองห้า,Khlong Ha,1302,อ.คลองหลวง,Khlong Luang District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3538,3539,6,130206,ต.คลองหก,Khlong Hok,1302,อ.คลองหลวง,Khlong Luang District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3539,3540,6,130207,ต.คลองเจ็ด,Khlong Chet,1302,อ.คลองหลวง,Khlong Luang District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3540,3541,6,130301,ต.ประชาธิปัตย์,Pracha Thipat,1303,อ.ธัญบุรี,Thanyaburi District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3541,3542,6,130302,ต.บึงยี่โถ,Bueng Yi Tho,1303,อ.ธัญบุรี,Thanyaburi District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3542,3543,6,130303,ต.รังสิต,Rangsit,1303,อ.ธัญบุรี,Thanyaburi District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3543,3544,6,130304,ต.ลำผักกูด,Lam Phak Kut,1303,อ.ธัญบุรี,Thanyaburi District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3544,3545,6,130305,ต.บึงสนั่น,Bueng Sanan,1303,อ.ธัญบุรี,Thanyaburi District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3545,3546,6,130401,ต.บึงบา,Bueng Ba,1304,อ.หนองเสือ,Nong Suea District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3546,3547,6,130402,ต.บึงบอน,Bueng Bon,1304,อ.หนองเสือ,Nong Suea District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3547,3548,6,130403,ต.บึงกาสาม,Bueng Ka Sam,1304,อ.หนองเสือ,Nong Suea District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
3548,3549,6,130404,ต.บึงชำอ้อ,Bueng Cham O,1304,อ.หนองเสือ,Nong Suea District,13,จ.ปทุมธานี,Pathum Thani,1,1-3 ครั้งในรอบ 17 ปี,เสี่ยงต่ำ,ปทุมธานี
